frame_etg frame_gar X Y event_type code
1758 1465 819.43 210.47 Fixation 1182811105
1758 1465 820.47 211.12 Fixation 1182827575
1758 1465 820.81 211.27 Fixation 1182844467
1759 1466 821.03 213.19 Fixation 1182860831
1759 1466 820.89 214.51 Fixation 1182877424
1760 1467 822.34 214.90 Fixation 1182894017
1760 1467 822.29 216.07 Fixation 1182910710
1761 1468 823.78 216.37 Fixation 1182927255
1761 1468 823.60 216.85 Fixation 1182943748
1762 1468 824.62 216.96 Saccade 1182960342
1762 1468 832.73 209.67 Saccade 1182977065
1763 1469 895.74 177.33 Saccade 1182993662
1764 1470 947.76 160.63 Saccade 1183010230
1764 1470 956.34 155.93 Saccade 1183026746
1764 1470 956.71 152.68 Fixation 1183043332
1765 1471 961.07 151.71 Fixation 1183060082
1765 1471 960.46 151.68 Fixation 1183076654
1766 1472 959.64 150.50 Fixation 1183093205
1766 1472 959.44 149.23 Fixation 1183109911
1767 1473 958.41 148.55 Fixation 1183126455
1767 1473 951.73 145.88 Fixation 1183142849
1768 1473 958.51 147.26 Fixation 1183159591
1768 1473 951.17 141.68 Fixation 1183176231
1769 1474 953.11 139.33 Fixation 1183192885
1769 1474 949.50 138.70 Fixation 1183209587
1770 1475 945.95 136.44 Fixation 1183225941
1770 1475 944.36 135.72 Fixation 1183242459
1771 1476 945.70 135.21 Fixation 1183259206
1771 1476 940.77 135.49 Fixation 1183275713
1772 1477 941.23 134.04 Fixation 1183292352
1772 1477 940.37 132.69 Fixation 1183308804
1773 1478 938.89 130.64 Fixation 1183325414
1773 1478 937.84 130.35 Fixation 1183342213
1774 1478 937.98 129.73 Fixation 1183358751
1774 1478 936.72 131.29 Fixation 1183375266
1774 1478 936.66 131.46 Fixation 1183391879
1775 1479 934.16 130.30 Fixation 1183408589
1776 1480 936.69 132.72 Fixation 1183424885
1777 1481 932.45 130.19 Fixation 1183441606
1777 1481 937.15 131.33 Fixation 1183458259
1777 1481 937.06 129.44 Fixation 1183474877
1778 1482 939.46 129.90 Saccade 1183491457
1778 1482 934.63 135.79 Saccade 1183508072
1779 1483 933.45 185.61 Saccade 1183524595
1779 1483 927.29 205.57 Saccade 1183541134
1780 1483 930.54 208.37 Fixation 1183557986
1780 1483 928.13 208.76 Fixation 1183574358
1781 1484 926.57 207.01 Fixation 1183591012
1781 1484 928.53 208.96 Fixation 1183607587
1782 1485 926.77 209.00 Fixation 1183624160
1782 1485 927.37 211.44 Fixation 1183640697
1783 1486 925.50 211.14 Fixation 1183657365
1783 1486 924.42 208.56 Fixation 1183674125
1784 1487 926.51 211.35 Fixation 1183690566
1784 1487 925.52 210.97 Fixation 1183707150
1785 1488 925.85 210.47 Fixation 1183723714
1785 1488 928.16 209.00 Fixation 1183740348
1786 1488 927.96 209.89 Fixation 1183757021
1786 1488 926.39 208.61 Fixation 1183773585
1787 1489 927.67 208.50 Fixation 1183790391
1787 1489 928.89 208.89 Fixation 1183806694
1788 1490 922.76 205.94 Fixation 1183823492
1788 1490 926.05 209.56 Fixation 1183839910
1789 1491 927.38 209.10 Fixation 1183856646
1789 1491 924.03 208.06 Fixation 1183873010
1789 1491 922.76 205.40 Fixation 1183889824
1790 1492 922.81 206.02 Fixation 1183906266
1791 1493 917.35 206.73 Fixation 1183922763
1791 1493 917.22 206.24 Fixation 1183939424
1792 1493 917.58 209.03 Fixation 1183956086
1792 1493 918.10 209.65 Fixation 1183972633
1793 1494 919.32 210.55 Fixation 1183989272
1793 1494 917.35 212.11 Saccade 1184005916
1794 1495 928.67 213.39 Saccade 1184022409
1794 1495 1012.36 236.90 Saccade 1184039028
1795 1496 1061.81 245.18 Saccade 1184055676
1795 1496 1056.12 241.94 Fixation 1184072176
1796 1497 1051.17 240.95 Fixation 1184088764
1796 1497 1053.14 242.48 Fixation 1184105391
1797 1498 1051.40 241.48 Fixation 1184122075
1797 1498 1051.07 241.82 Fixation 1184138543
1798 1498 1050.75 241.94 Fixation 1184155159
1798 1498 1050.74 242.12 Fixation 1184171760
1799 1499 1047.47 242.11 Fixation 1184188444
1799 1499 1044.71 239.39 Fixation 1184204912
1800 1500 1049.74 237.40 Fixation 1184221531
1800 1500 1041.70 229.39 Fixation 1184238225
1801 1501 1047.48 231.14 Fixation 1184254872
1801 1501 1046.38 230.87 Fixation 1184271452
1802 1502 1045.68 231.20 Fixation 1184288087
1802 1502 1042.64 228.98 Fixation 1184304716
1803 1503 1042.00 229.25 Fixation 1184321278
1803 1503 1040.47 228.94 Fixation 1184337872
1804 1503 1040.34 230.90 Fixation 1184354464
1804 1503 1038.96 232.09 Fixation 1184370992
1804 1503 1036.82 231.68 Fixation 1184387623
1805 1504 1028.54 233.51 Fixation 1184404203
1806 1505 1027.49 232.11 Fixation 1184420647
1806 1505 1025.75 231.64 Fixation 1184437353
1807 1506 1025.84 231.64 Fixation 1184454076
1807 1506 1024.68 232.21 Fixation 1184470719
1808 1507 1021.57 232.90 Fixation 1184487315
1808 1507 1022.31 232.78 Fixation 1184503680
1809 1508 1022.19 233.09 Fixation 1184520284
1809 1508 1017.76 234.72 Fixation 1184536946
1810 1508 1016.96 234.97 Fixation 1184553612
1810 1508 1015.76 236.97 Fixation 1184570278
1811 1509 1014.26 238.88 Fixation 1184586684
1811 1509 1013.00 240.07 Fixation 1184603301
1812 1510 1008.56 241.59 Fixation 1184620213
1812 1510 1008.31 242.32 Saccade 1184636475
1813 1511 1004.71 243.24 Saccade 1184653255
1813 1511 963.85 237.91 Saccade 1184669866
1814 1512 933.23 237.66 Saccade 1184686627
1814 1512 930.32 236.45 Fixation 1184702970
1815 1513 930.49 236.66 Fixation 1184719472
1815 1513 927.37 235.50 Fixation 1184736028
1816 1513 925.43 236.60 Fixation 1184752663
1816 1513 925.27 237.20 Fixation 1184769429
1817 1514 923.31 237.70 Fixation 1184786157
1817 1514 923.80 235.85 Fixation 1184802647
1818 1515 924.82 238.26 Fixation 1184819205
1818 1515 922.39 237.51 Fixation 1184835663
1819 1516 923.84 239.57 Fixation 1184852229
1819 1516 921.54 239.53 Fixation 1184868870
1819 1516 920.32 240.76 Fixation 1184885849
1820 1517 919.00 238.65 Fixation 1184902204
1821 1518 917.06 239.84 Fixation 1184918586
1821 1518 919.04 241.32 Fixation 1184935150
1822 1518 918.84 242.66 Fixation 1184951902
1822 1518 914.38 240.69 Fixation 1184968636
1823 1519 914.63 241.06 Fixation 1184985251
1823 1519 913.03 241.51 Fixation 1185001771
1824 1520 913.21 241.19 Fixation 1185018259
1824 1520 911.49 242.11 Fixation 1185034881
1825 1521 915.94 242.10 Fixation 1185051537
1825 1521 915.40 241.24 Fixation 1185068207
1826 1522 916.00 237.92 Fixation 1185084719
1826 1522 917.71 239.77 Fixation 1185101360
1827 1523 913.65 237.77 Fixation 1185118076
1827 1523 915.46 238.25 Fixation 1185134287
1828 1523 916.67 237.61 Fixation 1185151192
1828 1523 916.51 238.05 Fixation 1185167752
1829 1524 916.22 233.77 Fixation 1185184205
1829 1524 914.11 230.69 Saccade 1185200829
1830 1525 901.74 211.78 Saccade 1185217478
1830 1525 883.70 174.02 Saccade 1185233958
1831 1526 856.67 178.96 Saccade 1185250586
1831 1526 880.04 156.44 Fixation 1185267195
1832 1527 881.02 151.55 Fixation 1185284010
1832 1527 884.91 150.27 Fixation 1185300505
1833 1528 891.44 148.11 Fixation 1185317204
1833 1528 887.56 143.67 Fixation 1185333516
1834 1528 892.30 140.26 Fixation 1185350301
1834 1528 902.07 137.35 Fixation 1185366991
1834 1528 899.53 132.51 Fixation 1185383346
1835 1529 907.28 130.04 Fixation 1185399948
1836 1530 910.06 127.21 Fixation 1185416569
1836 1530 906.94 124.54 Fixation 1185433143
1837 1531 918.06 124.82 Fixation 1185450813
1837 1531 919.60 118.99 Fixation 1185466597
1838 1532 920.49 115.62 Fixation 1185482901
1838 1532 919.48 111.79 Fixation 1185499584
1839 1533 917.60 112.38 Fixation 1185516186
1839 1533 925.47 111.01 Fixation 1185532759
1840 1533 919.78 109.63 Fixation 1185549327
1840 1533 927.34 109.64 Fixation 1185566127
1841 1534 932.15 109.73 Fixation 1185582467
1841 1534 924.01 105.87 Fixation 1185599236
1842 1535 921.32 104.18 Fixation 1185615759
1842 1535 926.35 105.70 Fixation 1185632235
1843 1536 924.33 105.23 Fixation 1185648861
1843 1536 924.62 104.59 Fixation 1185665669
1844 1537 926.68 105.21 Fixation 1185682339
1844 1537 928.23 106.47 Fixation 1185698620
1845 1538 927.76 106.48 Saccade 1185715313
1845 1538 924.47 111.00 Saccade 1185731845
1845 1538 862.73 145.66 Saccade 1185748466
1846 1538 841.67 168.71 Saccade 1185765164
1847 1539 842.55 168.76 Fixation 1185781988
1847 1539 843.39 171.01 Fixation 1185798212
1848 1540 842.70 170.60 Fixation 1185814865
1848 1540 836.31 171.63 Fixation 1185831507
1849 1541 836.12 171.36 Fixation 1185848005
1849 1541 837.98 171.72 Fixation 1185864658
1849 1541 837.87 173.25 Fixation 1185881571
1850 1542 833.30 172.31 Fixation 1185898054
1851 1543 830.58 174.54 Fixation 1185914420
1851 1543 830.08 176.16 Fixation 1185930979
1851 1543 829.09 177.71 Fixation 1185947635
1852 1543 826.62 177.95 Fixation 1185964307
1853 1544 827.01 178.31 Fixation 1185981142
1853 1544 825.16 178.79 Fixation 1185997471
1854 1545 827.32 181.91 Fixation 1186014009
1854 1545 819.89 179.86 Fixation 1186030632
1855 1546 815.05 180.79 Fixation 1186047304
1855 1546 813.50 179.51 Fixation 1186063912
1856 1547 814.91 180.80 Fixation 1186080579
1856 1547 814.63 183.72 Fixation 1186097074
1857 1548 814.56 183.66 Fixation 1186113813
1857 1548 814.32 183.60 Fixation 1186130002
1858 1548 814.85 183.08 Fixation 1186146733
1858 1548 813.23 184.32 Fixation 1186163507
1859 1549 816.50 185.35 Fixation 1186180367
1859 1549 816.19 186.06 Fixation 1186196585
1860 1550 819.86 188.61 Saccade 1186213178
1860 1550 812.70 191.57 Saccade 1186229768
1861 1551 811.36 191.09 Fixation 1186246347
1861 1551 814.74 192.10 Fixation 1186262945
1862 1552 813.64 192.30 Fixation 1186279780
1862 1552 812.84 191.24 Fixation 1186296361
1863 1553 813.66 191.52 Fixation 1186312973
1863 1553 812.23 191.37 Fixation 1186329274
1864 1553 811.35 192.43 Fixation 1186345960
1864 1553 811.23 190.26 Fixation 1186362780
1864 1553 811.05 188.05 Fixation 1186379076
1865 1554 809.10 186.37 Fixation 1186395816
1866 1555 815.72 189.85 Fixation 1186412332
1866 1555 810.10 187.20 Fixation 1186428768
1867 1556 808.70 186.11 Fixation 1186445483
1867 1556 812.80 187.96 Fixation 1186462256
1868 1557 805.74 186.10 Fixation 1186478807
1868 1557 803.95 185.32 Fixation 1186495375
1869 1558 801.18 182.71 Fixation 1186511987
1869 1558 804.94 185.03 Saccade 1186528396
1869 1558 848.20 199.70 Saccade 1186545025
1870 1558 879.58 198.27 Saccade 1186561970
1871 1559 884.50 199.05 Saccade 1186578146
1871 1559 885.63 199.72 Fixation 1186594802
1872 1560 880.24 196.66 Fixation 1186611598
1872 1560 879.43 197.25 Fixation 1186628012
1873 1561 882.91 196.92 Fixation 1186644622
1873 1561 881.83 197.77 Fixation 1186661399
1874 1562 880.73 196.21 Fixation 1186677932
1874 1562 881.81 196.27 Fixation 1186694520
1875 1563 885.01 195.37 Fixation 1186711133
1875 1563 881.55 193.60 Fixation 1186727581
1875 1563 880.71 192.56 Fixation 1186744459
1876 1563 879.37 193.59 Fixation 1186760910
1877 1564 878.54 192.52 Fixation 1186777557
1877 1564 876.76 192.04 Fixation 1186794015
1878 1565 876.40 191.95 Fixation 1186810873
1878 1565 878.14 191.76 Fixation 1186827229
1879 1566 878.86 192.37 Fixation 1186843783
1879 1566 878.70 192.39 Fixation 1186860685
1879 1566 879.75 193.14 Fixation 1186877066
1880 1567 879.35 193.80 Saccade 1186893778
1881 1568 896.18 167.99 Saccade 1186910152
1881 1568 912.68 141.29 Saccade 1186926734
1881 1568 923.49 124.97 Saccade 1186943303
1882 1568 927.20 123.31 Fixation 1186960264
1883 1569 927.30 124.24 Fixation 1186976486
1883 1569 924.29 124.34 Fixation 1186993108
1884 1570 925.76 123.81 Fixation 1187009962
1884 1570 925.20 124.50 Fixation 1187026468
1885 1571 925.60 124.85 Fixation 1187043094
1885 1571 923.32 125.22 Fixation 1187059583
1886 1572 922.53 124.69 Fixation 1187076284
1886 1572 922.59 124.75 Fixation 1187092949
1887 1573 921.89 124.79 Fixation 1187109275
1887 1573 921.48 125.59 Fixation 1187125899
1887 1573 923.05 123.76 Saccade 1187142471
1888 1573 906.88 115.53 Saccade 1187159146
1889 1574 873.68 111.30 Saccade 1187175848
1889 1574 807.77 115.44 Saccade 1187192364
1890 1575 664.48 90.04 Saccade 1187209003
1890 1575 565.84 115.15 Saccade 1187225410
1891 1576 467.36 111.60 Saccade 1187242266
1891 1576 389.42 113.42 Saccade 1187258591
1892 1577 349.66 107.90 Saccade 1187275228
1892 1577 352.12 108.32 Fixation 1187291772
1893 1578 355.15 110.83 Fixation 1187308505
1893 1578 361.90 113.41 Fixation 1187325066
1893 1578 366.44 116.76 Fixation 1187341600
1894 1578 370.97 118.49 Fixation 1187358204
1894 1578 377.01 120.83 Fixation 1187374768
1895 1579 380.90 121.47 Saccade 1187391492
1895 1579 366.19 129.58 Saccade 1187407963
1896 1580 289.98 152.06 Saccade 1187424611
1897 1581 260.95 161.50 Saccade 1187441393
1897 1581 261.42 157.12 Fixation 1187458061
1898 1582 263.17 158.43 Fixation 1187474461
1898 1582 266.03 158.20 Fixation 1187490895
1899 1583 265.95 158.48 Fixation 1187507598
1899 1583 267.76 156.77 Fixation 1187524160
1899 1583 268.01 156.52 Fixation 1187540675
1900 1583 268.19 156.66 Fixation 1187557453
1901 1584 268.12 156.79 Fixation 1187574004
1901 1584 265.60 154.51 Fixation 1187590519
1902 1585 262.77 149.69 Fixation 1187607205
1902 1585 257.84 149.18 Fixation 1187623788
1903 1586 259.09 148.47 Fixation 1187640458
1903 1586 257.60 149.85 Saccade 1187657090
1904 1587 260.81 150.84 Saccade 1187673533
1904 1587 340.69 163.32 Saccade 1187690138
1905 1588 449.56 184.94 Saccade 1187706726
1905 1588 474.32 190.12 Saccade 1187723381
1905 1588 476.43 192.16 Fixation 1187739886
1906 1588 476.72 194.77 Fixation 1187756642
1907 1589 476.48 198.11 Fixation 1187773049
1907 1589 475.91 201.25 Fixation 1187789888
1908 1590 476.32 205.21 Fixation 1187806338
1908 1590 476.24 208.12 Fixation 1187822891
1908 1590 476.69 212.31 Fixation 1187839439
1909 1591 477.43 215.92 Fixation 1187856072
1909 1591 477.48 220.40 Fixation 1187872979
1910 1592 480.88 223.29 Fixation 1187889435
1910 1592 488.47 227.68 Fixation 1187905923
1911 1593 489.83 231.28 Fixation 1187922410
1911 1593 489.98 236.73 Fixation 1187939110
1912 1593 490.92 242.51 Fixation 1187955779
1913 1594 490.40 246.83 Fixation 1187972291
1913 1594 491.29 250.90 Fixation 1187988788
1914 1595 491.86 254.04 Fixation 1188005456
1914 1595 492.76 259.20 Fixation 1188022255
1915 1596 493.05 262.18 Fixation 1188038536
1915 1596 492.79 267.51 Fixation 1188055335
1916 1597 494.53 272.70 Fixation 1188071973
1916 1597 495.46 274.37 Fixation 1188088481
1917 1598 495.28 277.73 Fixation 1188105185
1917 1598 495.45 280.87 Fixation 1188121598
1917 1598 494.73 283.44 Fixation 1188138267
1918 1598 496.36 284.25 Fixation 1188154964
1919 1599 496.86 287.06 Fixation 1188171471
1919 1599 496.57 289.39 Fixation 1188188079
1920 1600 496.30 291.73 Fixation 1188204661
1920 1600 496.18 293.22 Fixation 1188221157
1921 1601 497.14 294.69 Fixation 1188237930
1921 1601 496.46 295.92 Fixation 1188254476
1922 1602 496.59 296.17 Fixation 1188271021
1922 1602 496.50 297.29 Fixation 1188287705
1923 1602 496.04 295.92 Fixation 1188304353
1923 1602 496.40 297.51 Fixation 1188320641
1923 1602 496.41 297.61 Fixation 1188337468
1924 1603 495.24 298.60 Fixation 1188354067
1924 1603 495.54 298.92 Fixation 1188370711
1925 1604 496.03 299.05 Fixation 1188387380
1925 1604 496.06 297.83 Fixation 1188403802
1926 1605 496.57 297.09 Fixation 1188420351
1927 1606 496.84 297.23 Fixation 1188436945
1927 1606 496.93 296.51 Fixation 1188453893
1928 1607 499.25 294.73 Fixation 1188470249
1928 1607 500.29 294.54 Fixation 1188486832
1929 1608 503.03 291.73 Fixation 1188503347
1929 1608 504.47 291.86 Fixation 1188519901
1929 1608 507.22 290.65 Fixation 1188536439
1930 1608 508.44 289.72 Fixation 1188553209
1931 1609 510.19 288.87 Fixation 1188569843
1931 1609 511.97 288.95 Fixation 1188586359
1931 1609 513.28 287.54 Fixation 1188602946
1932 1610 515.70 287.08 Fixation 1188619536
1933 1611 516.38 286.42 Fixation 1188636210
1933 1611 517.72 286.98 Fixation 1188652870
1933 1611 518.40 286.67 Fixation 1188669428
1934 1612 518.08 286.71 Saccade 1188686177
1935 1613 506.67 311.68 Saccade 1188702486
1935 1613 503.15 322.19 Saccade 1188719215
1935 1613 501.66 322.69 Fixation 1188735719
1936 1613 501.66 323.04 Fixation 1188752396
1936 1613 501.10 322.46 Fixation 1188768762
1937 1614 500.27 322.63 Fixation 1188785823
1937 1614 499.71 321.67 Fixation 1188802090
1938 1615 498.41 321.49 Fixation 1188818533
1939 1616 498.14 321.58 Fixation 1188835156
1939 1616 497.25 320.76 Fixation 1188851764
1939 1616 496.15 320.35 Fixation 1188868443
1940 1617 496.38 320.42 Fixation 1188885101
1941 1618 496.04 320.09 Fixation 1188901492
1941 1618 495.34 320.54 Fixation 1188918217
1941 1618 493.74 320.07 Fixation 1188934774
1942 1618 493.10 321.36 Fixation 1188951659
1942 1618 492.79 321.83 Fixation 1188967933
1943 1619 492.65 321.52 Fixation 1188984531
1943 1619 492.84 321.40 Fixation 1189001123
1944 1620 492.23 321.70 Fixation 1189017853
1945 1621 492.00 322.52 Fixation 1189034268
1945 1621 491.22 321.41 Fixation 1189051003
1945 1621 489.94 321.58 Fixation 1189067691
1946 1622 490.78 321.07 Fixation 1189084116
1946 1622 494.00 320.54 Fixation 1189100620
1947 1623 520.42 299.08 Fixation 1189117285
1947 1623 555.49 276.13 Saccade 1189134055
1948 1623 595.43 262.73 Saccade 1189150551
1948 1623 669.28 251.61 Saccade 1189167472
1949 1624 755.70 244.39 Saccade 1189183911
1949 1624 850.11 240.71 Saccade 1189200323
1950 1625 927.87 237.70 Saccade 1189217139
1951 1626 982.32 237.38 Saccade 1189233401
1951 1626 982.84 234.39 Saccade 1189250077
1951 1626 977.73 234.43 Fixation 1189266736
1952 1627 968.65 238.01 Fixation 1189283495
1953 1627 958.23 239.89 Fixation 1189299902
1953 1627 946.29 242.38 Fixation 1189316624
1953 1627 934.11 244.22 Fixation 1189333021
1954 1628 920.39 246.35 Fixation 1189349867
1954 1628 911.97 250.29 Fixation 1189366455
1954 1628 903.40 252.11 Fixation 1189383359
1956 1630 891.72 258.57 Fixation 1189399559
1956 1630 883.20 258.79 Fixation 1189416175
1956 1630 876.79 261.84 Fixation 1189432676
1957 1631 865.98 265.48 Fixation 1189449337
1958 1632 864.44 265.47 Fixation 1189466009
1958 1632 877.05 262.78 Fixation 1189482690
1958 1632 874.52 265.40 Fixation 1189499117
1959 1633 869.01 268.17 Fixation 1189515677
1959 1633 870.00 271.34 Fixation 1189532192
1960 1633 864.59 272.83 Fixation 1189548778
1960 1633 865.21 276.05 Fixation 1189565506
1961 1634 863.49 277.44 Fixation 1189582462
1962 1635 861.28 282.60 Fixation 1189598596
1962 1635 860.68 284.52 Fixation 1189615331
1962 1635 859.37 286.99 Fixation 1189631807
1963 1636 862.00 286.79 Fixation 1189648474
1964 1637 860.39 288.65 Fixation 1189665131
1964 1637 860.83 290.08 Fixation 1189682180
1964 1637 862.17 292.48 Fixation 1189698247
1965 1638 862.91 292.63 Fixation 1189714849
1965 1638 864.10 293.08 Fixation 1189731381
1966 1638 867.00 292.82 Fixation 1189747972
1966 1638 868.87 292.47 Fixation 1189764604
1967 1639 871.63 291.82 Fixation 1189781486
1968 1640 876.36 290.74 Fixation 1189797930
1968 1640 881.28 290.24 Fixation 1189814447
1968 1640 882.11 289.22 Fixation 1189830886
1969 1641 884.22 290.67 Fixation 1189847711
